year,code,amount,name,topname,depname,depcat,cat,ref,note
2018,5302314000,17133000,無細項,總統府主管,國史館臺灣文獻館,文獻業務,文化支出,1.4.2,"本年度預算數之內容與上年度之比較如下：
1.民俗文物管理應用經費3,373千元，較上
   年度減列委託學術研究經費等341千元。
2.文獻管理應用經費8,807千元，較上年度
   增列建置臺鹽檔案庫房消防設備等經費1,
   175千元。
3.文獻研究編纂經費4,953千元，較上年度
   減列印製出版品等經費370千元。"
2018,5202400100,262637000,無細項,總統府主管,中央研究院,一般行政,科學支出,1.5.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費195,408千元，較上年度核實
   減列人事費1,100千元。
2.基本行政工作維持費57,703千元，較上年
   度減列水電費及事務機具租金等4,769千
   元。
3.幼兒園運作維持經費9,526千元，與上年
   度同。"
2018,5202401000,3324393000,學術審議及研究獎助,總統府主管,中央研究院,一般學術研究及評議,科學支出,1.5.2.1,
2018,5202402000,1637159000,數理科學研究,總統府主管,中央研究院,自然及人文社會科學研究,科學支出,1.5.3.1,
2018,5202403000,771039000,無細項,總統府主管,中央研究院,國家生技研究園區,科學支出,1.5.4,"本年度預算數之內容與上年度之比較如下：
1.國家生技研究園區計畫總經費22,596,000
   千元，97至106年度已編列20,021,805千
   元，本年度續編第11年經費531,039千元
   ，較上年度減列640,416千元。
2.新增國家生技研究園區營運管理維護經費
   240,000千元。"
2018,5202404000,357727000,無細項,總統府主管,中央研究院,南部院區,科學支出,1.5.5,"南部院區計畫總經費5,545,417千元，105至
106年度已編列1,575,000千元，本年度續編
第3年經費357,727千元，較上年度減列1,12
9,273千元。"
2018,5202409000,0,土地購置,總統府主管,中央研究院,一般建築及設備,科學支出,1.5.6.1,
2018,5202409800,7375000,無細項,總統府主管,中央研究院,第一預備金,科學支出,1.5.7,仍照上年度預算數編列。
2018,3203010100,883310000,無細項,行政院主管,行政院,一般行政,行政支出,2.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費811,146千元，較上年度減列
   駕駛2人之人事費等5,350千元。
2.基本行政工作維持費70,392千元，較上年
   度減列臨時人員酬金、員工教育訓練費及
   國內旅費等456千元。
3.慶典佈置經費150千元，與上年度同。
4.檔案管理典藏掃描及維護經費397千元，
   與上年度同。
5.資料蒐集及陳列經費1,225千元，與上年
   度同。"
2018,3203010700,11245000,無細項,行政院主管,行政院,施政及法制業務,行政支出,2.1.2,"本年度預算數之內容與上年度之比較如下：
1.院會議事經費338千元，與上年度同。
2.施政報告編印經費684千元，與上年度同
   。
3.政策及法案之研審經費838千元，較上年
   度新增辦理公民投票審議業務及能源減碳
   業務經費184千元。
4.派員出國計畫經費560千元，較上年度增
   列派員參加國際會議等經費158千元。
5.公共事務推展經費5,500千元，較上年度
   增列院區警衛超勤誤餐費等100千元。
6.法規審查研議及訴願審議督導3,325千元
   ，與上年度同。"
2018,3203011100,6150000,無細項,行政院主管,行政院,施政推展聯繫,行政支出,2.1.3,"本年度預算數6,150千元，係院長行使職權
之相關必要支出，較上年度減列如列數。"
2018,3203011500,40323000,無細項,行政院主管,行政院,科技發展研究諮詢,行政支出,2.1.4,"本年度預算數之內容與上年度之比較如下：
1.科技發展企劃及行政工作維持費34,365千
   元，較上年度減列人事費及聘用研究員之
   兼職費2,728千元，增列整修辦公室及購
   置資訊軟硬體設備等經費2,350千元，計
   淨減378千元。
2.政府科技概算審議經費1,895千元，較上
   年度增列審查費及出席費等250千元。
3.科技會報及重要科技策略會議經費4,063
   千元，較上年度增列國外專家來台日支費
   、場地及設備租金等經費1,470千元。"
2018,3203011600,197551000,無細項,行政院主管,行政院,聯合服務業務,行政支出,2.1.5,"本年度預算數之內容與上年度之比較如下：
1.南部聯合服務業務經費179,241千元，較
   上年度增列89,336千元，包括：
  (1)基本運作經費8,989千元，與上年度同
     。
  (2)南部聯合服務中心興建辦公廳舍計畫
     總經費437,801千元，分7年辦理，101
     至106年度已編列267,549千元，本年度
     續編最後1年經費170,252千元，較上年
     度增列89,336千元。
2.中部聯合服務業務經費6,611千元，與上
   年度同。
3.東部聯合服務業務經費5,375千元，與上
   年度同。
4.雲嘉南區聯合服務業務經費6,324千元，
   較上年度減列行政勞務委外等經費400千
   元。"
2018,3203011800,8090000,無細項,行政院主管,行政院,國土及資通安全業務,行政支出,2.1.6,"本年度預算數之內容與上年度之比較如下：
1.國土安全規劃經費4,750千元，與上年度
   同。
2.資通安全業務經費3,340千元，較上年度
   減列專家學者出席費及講座鐘點費等503
   千元。"
2018,3203011900,7677000,無細項,行政院主管,行政院,災害防救業務,行政支出,2.1.7,"本年度預算數之內容與上年度之比較如下：
1.災害防救行政工作維持費1,970千元，較
   上年度減列購置書刊經費30千元。
2.全國災害防救業務推展經費5,707千元，
   較上年度減列派員參加國際會議及辦理各
   項會議等經費370千元。"
2018,3203012000,14475000,無細項,行政院主管,行政院,性別平等業務,行政支出,2.1.8,"本年度預算數之內容與上年度之比較如下：
1.性別平等綜合企劃業務經費2,301千元，
   較上年度減列專家學者出席費、審查費及
   稿費等11千元。
2.推展性別平等權益促進工作經費1,517千
   元，與上年度同。
3.推展性別平等權利保障工作經費3,273千
   元，較上年度減列辦理性別平等宣導等經
   費300千元。
4.性別平等推廣及發展工作經費7,384千元
   ，較上年度減列委託辦理107年度亞太經
   濟合作會議性別議題相關經費245千元。"
2018,3203012200,15553000,無細項,行政院主管,行政院,消保及食安業務,行政支出,2.1.9,"本年度預算數之內容與上年度之比較如下:
1.消費者保護綜合企劃業務經費4,417千元
   ，較上年度減列消費者保護會委員兼職費
   等200千元。
2.消費者保護督導業務經費2,902千元，較
   上年度減列捐助民間團體辦理有關保護消
   費者權益及相關事務所需經費28千元。
3.消費者保護法制業務經費902千元，與上
   年度同。
4.消費者保護官業務經費3,332千元，與上
   年度同。
5.食品安全業務經費4,000千元，較上年度
   減列辦理食品安全相關會議等經費1,500
   千元。"
2018,3203012300,60928000,無細項,行政院主管,行政院,資訊管理,行政支出,2.1.10,"本年度預算數之內容與上年度之比較如下：
1.資訊系統維運及更新經費41,528千元，較
   上年度減列購置資訊相關設備等經費702
   千元。
2.政務大數據創新應用計畫，總經費93,500
   千元，分4年辦理，106年度已編列18,000
   千元，本年度續編第2年經費19,400千元
   ，較上年度增列1,400千元。"
2018,3203012400,54420000,無細項,行政院主管,行政院,新聞傳播業務,行政支出,2.1.11,"本年度預算數之內容與上年度之比較如下：
1.新聞聯繫與發布經費3,475千元，較上年
   度增列新聞中心與記者工作室場地修繕及
   汰換設備等經費500千元。
2.法令政策溝通經費24,356千元，較上年度
   減列政策宣導等經費5,340千元。
3.輿情蒐報與研析經費7,255千元，較上年
   度增列大數據資料庫使用權利費及影印機
   租金等1,071千元。
4.辦理縣市政府新聞聯繫及輿情蒐報經費9,
   018千元，與上年度同。
5.新聞影音圖像資料之攝製經費5,277千元
   ，較上年度增列數位影音編輯工具授權及
   汰換老舊攝影設備等經費929千元。
6.國情資料編印及供應經費5,039千元，較
   上年度增列圖庫、翻譯等編輯工具所需權
   利使用費及購置工具書耗材等經費336千
   元。"
2018,3203019000,12266000,營建工程,行政院主管,行政院,一般建築及設備,行政支出,2.1.12.1,
2018,3203019800,3800000,無細項,行政院主管,行政院,第一預備金,行政支出,2.1.13,仍照上年度預算數編列。
2018,3203100100,814668000,無細項,行政院主管,主計總處,一般行政,行政支出,2.2.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費783,840千元，較上年度減列
   技工及工友5人之人事費等4,358千元，增
   列員工薪俸晉級差額等經費419千元，計
   淨減3,939千元。
2.基本行政工作維持費28,657千元，較上年
   度減列辦理建築物耐震能力評估經費1,97
   9千元。
3.政府內部控制監督機制規劃及督導經費2,
   171千元，與上年度同。"
2018,3203101000,3776000,無細項,行政院主管,主計總處,中央總預算核編及執行,行政支出,2.2.2,"本年度預算數之內容與上年度之比較如下：
1.中央總預算之核編與執行經費3,087千元
   ，與上年度同。
2.地方政府主計業務之督導與查核經費689
   千元，與上年度同。"
2018,3203101100,1870000,無細項,行政院主管,主計總處,特種基金預算核編及執行,行政支出,2.2.3,"本年度預算數1,870千元，係辦理特種基金
預算核編及執行經費，與上年度同。"
2018,3203101200,2211000,無細項,行政院主管,主計總處,會計及決算業務,行政支出,2.2.4,"本年度預算數之內容與上年度之比較如下：
1.中央總決算之處理與核編經費1,564千元
   ，與上年度同。
2.特種基金會計事務處理及決算核編經費64
   7千元，與上年度同。"
2018,3203101300,27576000,無細項,行政院主管,主計總處,綜合統計業務,行政支出,2.2.5,"本年度預算數之內容與上年度之比較如下：
1.辦理統計行政與統計標準經費622千元，
   與上年度同。
2.辦理綜合統計經費12,759千元，較上年度
   減列委託辦理營造工程物價指數權數結構
   調查、購置蓋洛普分析資料庫及民間自建
   營繕工程調查等經費3,013千元，增列辦
   理服務業營運及投資概況調查等經費2,42
   3千元，計淨減590千元。
3.辦理家庭收支統計經費13,191千元，與上
   年度同。
4.辦理綠色國民所得統計經費1,004千元，
   與上年度同。"
2018,3203101400,93263000,無細項,行政院主管,主計總處,國勢普查業務,行政支出,2.2.6,"本年度預算數之內容與上年度之比較如下：
1.辦理農林漁牧業普查經費3,900千元，較
   上年度增列辦理普查母體訪查判定作業及
   專題研究等經費2,930千元。
2.辦理工業及服務業普查經費8,645千元，
   較上年度減列成立普查臨時組織、人員訓
   練、宣導及實地訪查等經費247,355千元
   。
3.辦理人口及住宅普查經費6,660千元，較
   上年度增列辦理試驗調查及普查方法研究
   等經費2,528千元。
4.普查資訊供應管理及發展經費13,942千元
   ，較上年度減列臨時人員資料整理酬勞等
   經費260千元，增列地理資訊平台與網路
   填報系統維護及委託辦理普查區劃分等經
   費3,067千元，計淨增2,807千元。
5.國富統計經費703千元，與上年度同。
6.人力資源及專案調查經費33,027千元，較
   上年度減列按年辦理相關附帶專案調查等
   經費940千元，增列人力資源調查管理系
   統維護等經費740千元，計淨減200千元。
7.受僱員工薪資調查及生產力統計經費11,5
   95千元，較上年度減列按月辦理各行業受
   僱員工薪資調查經費165千元，增列薪情
   平臺系統維護等經費315千元，計淨增150
   千元。
8.各機關統計調查及調查網管理經費14,791
   千元，與上年度同。"
2018,3203101500,15644000,無細項,行政院主管,主計總處,主計訓練業務,行政支出,2.2.7,"本年度預算數15,644千元，係辦理主計人員
訓練經費，與上年度同。"
2018,3203101600,79070000,無細項,行政院主管,主計總處,主計資訊業務,行政支出,2.2.8,"本年度預算數之內容與上年度之比較如下：
1.歲計會計資訊管理經費24,381千元，較上
   年度增列辦理中央及地方之公務機關與基
   金歲計會計系統軟體維護、諮詢服務、上
   線輔導及改版推動等經費7,354千元。
2.統計及行政資訊管理經費11,050千元，較
   上年度減列委託辦理普查數據應用技術研
   究等經費222千元，增列差勤系統、中文
   作業環境系統及普查視覺化查詢系統軟硬
   體維護等經費919千元，計淨增697千元。
3.資訊系統維運管理經費28,017千元，較上
   年度減列網際網路通訊等經費915千元，
   增列機房、主計資訊集中維運平台及電腦
   等軟硬體維護費1,803千元，計淨增888千
   元。
4.跨機關整合共用行政資訊系統推動計畫總
   經費108,972千元，分4年辦理，106年度
   已編列24,961千元，本年度續編第2年經
   費15,622千元，較上年度減列9,339千元
   。"
2018,3203109000,25241000,營建工程,行政院主管,主計總處,一般建築及設備,行政支出,2.2.9.1,
2018,3203109800,1850000,無細項,行政院主管,主計總處,第一預備金,行政支出,2.2.10,仍照上年度預算數編列。
2018,3203300100,345242000,無細項,行政院主管,人事行政總處,一般行政,行政支出,2.3.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費315,219千元，較上年度核實
   減列人事費6,977千元。
2.基本行政工作維持費24,459千元，較上年
   度增列空調設備汰換等經費255千元。
3.人事行政資訊工作經費5,216千元，較上
   年度減列資訊服務費等18千元。
4.人事資料登記管理經費348千元，較上年
   度增列一般事務費18千元。"
2018,3203300200,211359000,無細項,行政院主管,人事行政總處,人事行政之政策規劃執行及發展,行政支出,2.3.2,"本年度預算數之內容與上年度之比較如下：
1.人事行政綜合規劃經費3,350千元，較上
   年度減列委託研究及人事機構人力資源管
   理創新獎勵等經費2,003千元，增列人事
   行政之策略規劃等經費517千元，計淨減1
   ,486千元。
2.合理配置組設人力經費2,173千元，較上
   年度減列委託研究等經費316千元。
3.公務人員培訓與考用經費62,042千元，較
   上年度減列友好國家公務人員交換訪問計
   畫等經費3,930千元，增列選送公務人員
   出國進修研習等經費4,894千元，計淨增9
   64千元。
4.給與福利制度規劃經費1,651千元，較上
   年度減列委託研究等經費51千元。
5.人事資訊發展規劃經費76,043千元，較上
   年度減列5,134千元，包括：
  (1)全國性共用人事業務資訊系統功能提
     升及維運計畫總經費290,371千元，分4
     年辦理，106年度已編列70,905千元，
     本年度續編第2年經費65,771千元，較
     上年度減列5,134千元。
  (2)人力資源資訊服務經費10,272千元，
     與上年度同。
6.策略性人力資源跨域整合計畫總經費442,
   236千元，分4年辦理，106年度已編列64,
   300千元，本年度續編第2年經費66,100千
   元，較上年度增列1,800千元。
7.上年度行政院跨領域科技管理與談判人才
   培育計畫預算業已編竣，所列15,679千元
   如數減列。"
2018,3203300300,0,交通及運輸設備,行政院主管,人事行政總處,一般建築及設備,行政支出,2.3.3.1,
2018,3203309800,2000000,無細項,行政院主管,人事行政總處,第一預備金,行政支出,2.3.4,仍照上年度預算數編列。
2018,7603303400,7142000,無細項,行政院主管,人事行政總處,第一屆資深中央民代自願退職給付,退休撫卹給付支出,2.3.5,"本年度預算數之內容與上年度之比較如下：
1.第一屆資深國民大會代表自願退職給付5,
   544千元，較上年度減列優惠存款利息差
   額補貼經費1,986千元。
2.第一屆資深立法委員自願退職給付1,598
   千元，較上年度減列優惠存款利息差額補
   貼經費2,112千元。"
2018,7603303600,9133000,無細項,行政院主管,人事行政總處,因公傷亡慰問給付,退休撫卹給付支出,2.3.6,"本年度預算數9,133千元，係辦理中央公教
員工非屬公務人員保障法適（準）用對象因
公傷亡慰問給付經費，較上年度減列46千元
。"
2018,7603304300,20000000,無細項,行政院主管,人事行政總處,公教員工資遣退職給付,退休撫卹給付支出,2.3.7,"本年度預算數20,000千元，係辦理各機關學
校員工退職資遣、遣離給付及教育聘任人員
舊制退撫給付，與上年度同。"
2018,8903304500,1691500000,無細項,行政院主管,人事行政總處,公教人員婚喪生育及子女教育補助,其他支出,2.3.8,"本年度預算數1,691,500千元，係辦理公教
人員婚喪生育及子女教育補助費，較上年度
減列8,500千元。"
2018,3203340100,128240000,無細項,行政院主管,公務人力發展學院,一般行政,行政支出,2.4.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費123,282千元，較上年度核實
   減列人事費7,013千元。
2.基本行政工作維持費4,958千元，較上年
   度減列院區環境維護及三節慰問金等1,45
   5千元。"
2018,3203341000,92221000,無細項,行政院主管,公務人力發展學院,訓練輔導及研究,行政支出,2.4.2,"本年度預算數之內容與上年度之比較如下：
1.在職訓練研習課程經費49,134千元，較上
   年度減列聘請講座及學員膳宿等經費4,66
   2千元。
2.訓練輔導行政維持經費8,955千元，較上
   年度增列水電費等1,575千元。
3.人力資源研究發展經費29,135千元，較上
   年度增列系統開發及平台建置維運等經費
   7,281千元。
4.網路教學系統經費4,997千元，較上年度
   減列數位行動學習網系統維護等經費60千
   元。"
2018,3203349000,16700000,營建工程,行政院主管,公務人力發展學院,一般建築及設備,行政支出,2.4.3.1,
2018,3203349800,1200000,無細項,行政院主管,公務人力發展學院,第一預備金,行政支出,2.4.4,仍照上年度預算數編列。
2018,5303400100,708073000,無細項,行政院主管,國立故宮博物院,一般行政,文化支出,2.5.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費516,728千元，較上年度增列
   法定編制人員待遇等經費7,602千元。
2.基本行政工作維持費191,345千元，較上
   年度減列水電費與院區改善及設施更新等
   經費26,977千元。"
2018,5303400200,97727000,無細項,行政院主管,國立故宮博物院,文物研究、展覽與推廣,文化支出,2.5.2,"本年度預算數之內容與上年度之比較如下：
1.器物研究與展覽經費18,789千元，較上年
   度增列辦理年度特展及學術研討會等經費
   11,551千元。
2.書畫研究與展覽經費8,019千元，較上年
   度增列辦理展覽設計製作等經費907千元
   。
3.圖書研究與展覽經費9,679千元，較上年
   度增列辦理展覽設計製作等經費290千元
   。
4.展示服務經費10,998千元，較上年度減列
   展覽文宣品印製等經費1,001千元。
5.社教推廣經費11,872千元，較上年度增列
   辦理青少年教育推廣及銀髮族文化體驗等
   經費6,762千元。
6.數位教推與服務維運經費20,450千元，較
   上年度減列資訊維護等經費852千元。
7.文物科技研析與實驗室維護經費8,807千
   元，較上年度增列辦理科學檢測研討會等
   經費77千元。
8.新增國際交流計畫經費1,575千元。
9.新增博物館館校合作教育資料鏈結服務計
   畫總經費24,000千元，分3年辦理，本年
   度編列第1年經費7,538千元。
10.上年度4G加速行動寬頻服務及產業發展
   計畫預算業已編竣，所列27,500千元如數
   減列。"
2018,5303400300,27312000,無細項,行政院主管,國立故宮博物院,文物徵集與管理,文化支出,2.5.3,"本年度預算數之內容與上年度之比較如下：
1.器物管理經費3,528千元，較上年度減列
   文物包裝材料等經費1,403千元。
2.書畫管理經費4,230千元，較上年度增列
   文物保存耗材等經費125千元。
3.圖書管理經費9,136千元，較上年度減列
   辦理圖書文獻類典藏文物資料庫檢索系統
   內容製作等經費2,450千元。
4.文物登錄管理與保存修護經費6,922千元
   ，較上年度減列購置文物科學研析設備等
   經費367千元。
5.文物創意管理經費3,496千元，較上年度
   減列智慧財產權授權與權利侵害之救濟及
   照相器材汰換等經費1,321千元。"
2018,5303400400,69042000,無細項,行政院主管,國立故宮博物院,南院文物研究、展覽與推廣,文化支出,2.5.4,"本年度預算數之內容與上年度之比較如下：
1.南院文物研究與展覽經費22,744千元，較
   上年度減列專題影片拍攝等經費3,333千
   元。
2.南院教育推廣與數位服務經費46,298千元
   ，較上年度減列資訊服務及設備等經費1,
   350千元。"
2018,5303400500,25131000,無細項,行政院主管,國立故宮博物院,南院文物徵集與管理,文化支出,2.5.5,"本年度預算數25,131千元，係辦理南院文物
徵集與管理業務經費，較上年度減列國外包
裝運輸保險等經費1,410千元。"
2018,5303400600,131632000,無細項,行政院主管,國立故宮博物院,安全管理維護,文化支出,2.5.6,"本年度預算數之內容與上年度之比較如下：
1.北部院區安全管理維護經費35,449千元，
   較上年度減列消防設備汰舊改善等經費25
   ,033千元。
2.南部院區安全管理維護經費96,183千元，
   較上年度減列承攬業務等經費8,546千元
   。"
2018,5303400700,463050000,無細項,行政院主管,國立故宮博物院,新故宮計畫,文化支出,2.5.7,"新增新故宮-故宮公共化帶動觀光產業發展
中程計畫總經費9,130,200千元，分6年辦理
，本年度編列第1年經費463,050千元。"
2018,5303409000,1680000,交通及運輸設備,行政院主管,國立故宮博物院,一般建築及設備,文化支出,2.5.8.1,
2018,5303409800,3600000,無細項,行政院主管,國立故宮博物院,第一預備金,文化支出,2.5.9,仍照上年度預算數編列。
2018,5903410100,692804000,無細項,行政院主管,國家發展委員會,一般行政,其他經濟服務支出,2.6.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費646,478千元，較上年度核實
   減列人事費678千元。
2.基本行政工作維持費46,326千元，較上年
   度減列設施及機械設備養護費等329千元
   。"
2018,5903411000,20058000,無細項,行政院主管,國家發展委員會,規劃及推動國家發展計畫綜合業務,其他經濟服務支出,2.6.2,"本年度預算數之內容與上年度之比較如下：
1.規劃推動國家發展計畫經費2,400千元，
   較上年度增列教育訓練費等994千元。
2.編審施政計畫及健全中長程計畫制度經費
   1,203千元，較上年度減列一般事務費等7
   千元。
3.辦理國家發展重要議題研究經費7,600千
   元，較上年度減列辦理經社情勢變動相關
   即時性對策之研究等經費1,400千元。
4.編製國家發展經社資料經費2,922千元，
   較上年度減列辦理英譯文稿及編撰等經費
   541千元。
5.管理圖書資訊及出版品經費3,018千元，
   較上年度減列辦理出版品機構典藏系統內
   容擴充計畫等經費690千元。
6.推動國際合作及交流相關業務經費2,915
   千元，較上年度增列參加亞太經濟合作會
   議(APEC)相關會議與活動等經費29千元。"
2018,5903411100,15901000,無細項,行政院主管,國家發展委員會,研擬經濟政策、協調推動財經措施,其他經濟服務支出,2.6.3,"本年度預算數之內容與上年度之比較如下：
1.經濟、景氣情勢分析經費9,191千元，較
   上年度減列辦理國際經濟情勢動態研析等
   經費933千元。
2.財經新策略規劃研究經費6,710千元，較
   上年度減列辦理財金策略之規劃研究等經
   費2,335千元。"
2018,5903411200,17873000,無細項,行政院主管,國家發展委員會,促進社會發展及計畫審議協調,其他經濟服務支出,2.6.4,"本年度預算數之內容與上年度之比較如下：
1.社會發展政策研究與規劃經費3,483千元
   ，較上年度減列辦理我國社會公義與公共
   治理重要議題研析及對策規劃等經費729
   千元。
2.政府服務規劃及推動7,184千元，較上年
   度減列辦理深化國際生活環境輔導等經費
   1,573千元。
3.推動社會發展計畫及先期審議作業3,200
   千元，較上年度增列辦理重要社會發展政
   策先期評估等經費200千元。
4.民意調查分析經費4,006千元，較上年度
   增列辦理國家發展相關議題民意調查等經
   費406千元。"
2018,5903411300,509487000,無細項,行政院主管,國家發展委員會,促進產業發展,其他經濟服務支出,2.6.5,"本年度預算數之內容與上年度之比較如下：
1.促進產業創新加值經費5,094千元，較上
   年度減列一般事務費等298千元。
2.推動產業結構優化經費5,053千元，較上
   年度減列國內旅費等24千元。
3.強化國際創新創業連結總經費195,000千
   元，分年辦理，104至106年度已編列143,
   000千元，本年度續編第4年經費45,000千
   元，較上年度減列3,000千元。
4.推動創業生態環境發展經費18,258千元，
   較上年度減列對國內團體之捐助等經費64
   3千元。
5.新增亞洲．矽谷推動平臺計畫總經費280,
   000千元，分3年辦理，本年度編列第1年
   經費90,000千元。
6.新增亞洲．矽谷試驗場域計畫總經費1,12
   8,000千元，分3年辦理，本年度編列第1
   年經費346,082千元。"
2018,5903411400,6236000,無細項,行政院主管,國家發展委員會,促進人力資源發展、完善老年經濟安全制度,其他經濟服務支出,2.6.6,"本年度預算數之內容與上年度之比較如下：
1.研審及推動人力資源規劃、運用、培訓及
   完善老年經濟安全制度政策經費2,831千
   元，較上年度減列辦理國家年金改革幕僚
   作業等經費1,129千元。
2.人力資源發展規劃及相關重要議題研究經
   費3,405千元，較上年度減列辦理年金改
   革國是會議與相關評估研究等經費10,221
   千元。"
2018,5903411500,14837000,無細項,行政院主管,國家發展委員會,健全國土規劃及經營管理,其他經濟服務支出,2.6.7,"本年度預算數之內容與上年度之比較如下：
1.國土、區域、離島與城鄉發展計畫及政策
   之研審及協調推動經費4,611千元，較上
   年度減列國內旅費等338千元。
2.永續發展計畫之協調推動經費10,226千元
   ，較上年度增列辦理推動氣候變遷調適與
   減緩之共效益計畫等經費2,567千元。
3.上年度國家建設總合評估規劃中程計畫預
   算業已編竣，所列115,064千元如數減列
   。"
